"SkuId","Description","ServiceDisplayName","ResourceFamily","ResourceGroup","ServiceRegion","UsageUnitDescription","BaseUnitDescription","BaseUnitConversionFactor","StartUsageAmount","DisaplayQuantity","CurrencyCode","Unit","Nanos","GeoTaxonomy","PricePerUsageUnit"
"A5B3-20C2-2073","Licensing Fee for SQL Server 2017 Standard on VM with 34 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","5","593000000","GLOBAL","5.593"
"A613-C8A8-F837","Network Inter Region Egress from Virginia to Warsaw","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"A61C-9B33-AE51","Licensing Fee for SQL Server 2016 Web on VM with 58 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","638000000","GLOBAL","0.638"
"A65F-90B2-B907","Licensing Fee for Windows container host on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"A688-F6ED-E57F","Network Inter Region Egress from Virginia to Singapore","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"A68F-F4A6-1730","Licensing Fee for SQL Server 2016 Web on VM with 40 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","440000000","GLOBAL","0.44"
"A697-3DBE-6ADA","Licensing Fee for SQL Server 2012 Web (GPU cost)","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"A69C-7502-2612","Licensing Fee for SQL Server 2014 Web on VM with 66 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","726000000","GLOBAL","0.726"
"A6E0-9BDE-0E41","Licensing Fee for SQL Server 2017 Web on VM with 70 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","770000000","GLOBAL","0.77"
"A704-30AF-5AD5","Licensing Fee for SQL Server 2016 Express on g1-small","Compute Engine","License","SQLServer2016Express","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"A78F-7543-C37C","Licensing Fee for SQL Server 2014 Standard on VM with 6 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","0","987000000","GLOBAL","0.987"
"A7A8-5D78-6AC9","Sole Tenancy Premium for Sole Tenancy Instance Core running in Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","3560500","REGIONAL","0.0035605"
"A7BB-331D-83E6","Licensing Fee for Windows Server Core (RAM cost)","Compute Engine","License","WindowsCore","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"A810-D2CD-3CDD","Licensing Fee for Windows Server 2012 R2 Datacenter Edition (CPU cost)","Compute Engine","License","WindowsServer2012R2","global","hour","second","3600","0","1","USD","0","46000000","GLOBAL","0.046"
"A857-F5C1-4A0A","Licensing Fee for SQL Server 2016 Web on VM with 80 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","880000000","GLOBAL","0.88"
"A8A8-F4D5-3738","Licensing Fee for SQL Server 2016 Standard on VM with 22 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","3","619000000","GLOBAL","3.6189999999999998"
"A917-E605-0652","Regional SSD backed PD Capacity in Virginia","Compute Engine","Storage","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","374000000","REGIONAL","0.374"
"A921-6B74-4294","Network Vpn Inter Region Egress from Virginia to Salt Lake City","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"A94D-E4D1-55F9","Licensing Fee for SQL Server 2014 Enterprise on VM with 80 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","31","920000000","GLOBAL","31.92"
"A96B-6699-99E0","N2 Instance Ram running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","4771000","REGIONAL","0.004771"
"A977-A7F6-A48D","Network Google Egress from Virginia to Virginia","Compute Engine","Network","GoogleEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"A996-8018-FA18","N2 Custom Instance Ram running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","5008000","REGIONAL","0.005008"
"A9BF-E313-5815","Compute optimized Core running in Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","43785000","REGIONAL","0.043785"
"A9E2-C686-F5AD","Licensing Fee for SQL Server 2014 Standard on VM with 8 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","1","316000000","GLOBAL","1.316"
"AA27-3CC5-DF73","Licensing Fee for Windows Server 2012 BYOL (CPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"AA5F-4305-1D81","Network Internet Egress from Virginia to Middle East","Compute Engine","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"AA67-0F5B-2F43","Licensing Fee for Windows Server 2012 R2 Datacenter Edition (GPU cost)","Compute Engine","License","WindowsServer2012R2","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"AB46-D68C-A3F9","Licensing Fee for SQL Server 2016 Standard on VM with 34 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","5","593000000","GLOBAL","5.593"
"AB53-15EE-AEAF","Network Inter Region Ingress from Americas to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"AB5E-D904-7342","Network Internet Egress from Virginia to Western Europe","Compute Engine","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"ABB0-E446-B5AE","Network Inter Region Egress from Virginia to APAC","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"ABB1-41D4-C356","Licensing Fee for SQL Server 2016 Express (GPU cost)","Compute Engine","License","SQLServer2016Express","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"AC0F-5362-EFB2","Licensing Fee for SQL Server 2012 Web on VM with 82 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","902000000","GLOBAL","0.902"
"AC37-B6CB-408B","Licensing Fee for SQL Server 2016 Enterprise on VM with 68 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","27","132000000","GLOBAL","27.132"
"AC56-A4C3-869F","Licensing Fee for SQL Server 2012 Standard on VM with 20 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","3","290000000","GLOBAL","3.29"
"AC8D-062C-0586","Licensing Fee for SQL Server 2012 Standard on VM with 56 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","9","212000000","GLOBAL","9.212"
"ACAE-055A-1C17","Licensing Fee for SQL Server 2017 Enterprise on VM with 82 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","32","718000000","GLOBAL","32.718"
"ACB4-9C91-4E1D","Network Internet Ingress from Central America to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"ACC5-98B0-EA91","Licensing Fee for SQL Server 2017 Standard on VM with 8 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","1","316000000","GLOBAL","1.316"
"ACD3-5B52-4F47","Licensing Fee for SQL Server 2012 Web on VM with 54 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","594000000","GLOBAL","0.594"
"ACE3-EFCC-945C","Network Vpn Inter Region Egress from Virginia to Mumbai","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"AD78-60FE-C26A","Network Vpn Inter Region Egress from Virginia to Melbourne","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","150000000",,"0.15"
"ADEB-3ED5-DBB8","Licensing Fee for SQL Server 2017 Express on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"ADF6-6607-FA5A","Licensing Fee for SQL Server 2017 Standard on VM with 90 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","14","805000000","GLOBAL","14.805"
"AE09-5A50-3A60","Licensing Fee for SQL Server 2016 Standard on VM with 60 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","9","870000000","GLOBAL","9.87"
"AE2E-C4B7-8006","Licensing Fee for SQL Server 2014 Enterprise on VM with 92 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","36","708000000","GLOBAL","36.708"
"AE4E-7CB1-077A","Licensing Fee for SQL Server 2014 Web on VM with 58 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","638000000","GLOBAL","0.638"
"AE89-2949-EDCA","Licensing Fee for SQL Server 2014 Web on VM with 48 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","528000000","GLOBAL","0.528"
"AEFC-B8D1-263B","Network Inter Region Ingress from Singapore to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"AF43-4C92-F3AB","Licensing Fee for SQL Server 2012 Standard on VM with 66 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","10","857000000","GLOBAL","10.857"
"AF7A-58FB-3D84","Licensing Fee for SQL Server 2014 Enterprise on VM with 64 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","25","536000000","GLOBAL","25.536"
"AF95-E681-B887","Network Inter Region Egress from Virginia to Finland","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"AF9D-D7A4-D9FA","Network Internet Ingress from India to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"B006-19EB-9FC4","Network Vpn Inter Region Ingress from EMEA to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"B033-B427-E74A","Network Inter Region Egress from Virginia to Montreal","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"B05B-3F26-591D","Licensing Fee for SQL Server 2017 Standard on VM with 44 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","7","238000000","GLOBAL","7.2379999999999995"
"B063-0BBD-7F53","Licensing Fee for SQL Server 2014 Standard on VM with 32 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","5","264000000","GLOBAL","5.264"
"B063-1B0B-8413","Licensing Fee for Windows Server version 1803 Datacenter Edition (RAM cost)","Compute Engine","License","Google","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"B0BC-27EE-DF8D","Licensing Fee for Windows Server 2008 Datacenter Edition (CPU cost)","Compute Engine","License","Windows2008","global","hour","second","3600","0","1","USD","0","46000000","GLOBAL","0.046"
"B0CF-D856-44FD","Licensing Fee for SQL Server 2017 Standard on VM with 20 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","3","290000000","GLOBAL","3.29"
"B109-9E1C-DA3F","Licensing Fee for SQL Server 2017 Standard on VM with 46 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","7","567000000","GLOBAL","7.567"
"B111-A7F5-C195","Licensing Fee for Windows container host (GPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"B161-6550-F9C5","Network Vpn Internet Egress from Virginia to Africa","Compute Engine","Network","VPNInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"B1FB-BBAF-FCD1","Network Vpn Internet Ingress from Western Europe to Virginia","Compute Engine","Network","VPNInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"B225-6E8B-191B","Network Vpn Inter Region Egress from Virginia to Osaka","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"B234-9586-4149","Licensing Fee for SQL Server 2012 Web on VM with 94 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","1","34000000","GLOBAL","1.034"
"B290-3774-A052","Network Internet Egress from Virginia to EMEA","Compute Engine","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"B2D1-9F5D-A66D","Memory-optimized Sole Tenancy Instance Core running in Northern Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","39200000","REGIONAL","0.0392"
"B307-417F-4FD2","Network Internet Ingress from EMEA to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"B3B2-CF2E-EF50","Licensing Fee for SQL Server 2017 Enterprise on VM with 38 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","15","162000000","GLOBAL","15.162"
"B528-4EF6-4ACE","Licensing Fee for SQL Server 2012 Web on VM with 48 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","528000000","GLOBAL","0.528"
"B539-7A1C-916D","Licensing Fee for SQL Server 2016 Enterprise on VM with 96 or more VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","38","304000000","GLOBAL","38.304"
"B549-4FC8-CFC3","Licensing Fee for Windows Server 1709 Datacenter Edition on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","20000000","GLOBAL","0.02"
"B54C-108E-2804","Licensing Fee for SQL Server 2012 Standard on VM with 64 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","10","528000000","GLOBAL","10.528"
"B671-3CCD-FBF5","Licensing Fee for SQL Server 2014 Enterprise on VM with 24 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","9","576000000","GLOBAL","9.576"
"B686-6602-F259","Licensing Fee for SQL Server 2014 Standard on VM with 38 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","6","251000000","GLOBAL","6.251"
"B736-1B84-BD10","Small Instance with 1 VCPU running in Virginia","Compute Engine","Compute","G1Small","us-east4","hour","second","3600","0","1","USD","0","28900000","REGIONAL","0.0289"
"B736-2DED-8F6B","Licensing Fee for SQL Server 2012 Web on VM with 16 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","176000000","GLOBAL","0.176"
"B7D2-4C67-73C1","Licensing Fee for Windows Server 2008R2 BYOL (CPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"B8CE-33F1-442B","Licensing Fee for SQL Server 2016 Standard on VM with 84 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","13","818000000","GLOBAL","13.818"
"B95C-C295-6FEF","Licensing Fee for SQL Server 2016 Enterprise on VM with 44 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","17","556000000","GLOBAL","17.556"
"B9F2-5E00-2A25","Licensing Fee for SQL Server 2017 Standard on VM with 48 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","7","896000000","GLOBAL","7.896"
"BA64-5DAA-5E19","Licensing Fee for SQL Server 2017 Standard on VM with 74 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","12","173000000","GLOBAL","12.173"
"BA6F-51C3-1880","Licensing Fee for SQL Server 2012 Enterprise on VM with 28 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","11","172000000","GLOBAL","11.172"
"BA83-B81E-D4DA","Network Vpn Inter Region Egress from Virginia to Japan","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"BA8D-F3BE-5948","Licensing Fee for SQL Server 2016 Standard on VM with 68 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","11","186000000","GLOBAL","11.186"
"BAA7-B1F4-7BD6","Licensing Fee for SQL Server 2017 Web on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","44000000","GLOBAL","0.044"
"BB04-E8AE-FEC7","Licensing Fee for SQL Server 2012 Web on VM with 56 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","616000000","GLOBAL","0.616"
"BB75-F84B-8C35","Licensing Fee for SQL Server 2014 Enterprise on VM with 8 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","3","192000000","GLOBAL","3.192"
"BC0E-91FC-A9FA","Licensing Fee for SQL Server 2016 Standard on VM with 56 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","9","212000000","GLOBAL","9.212"
"BDA9-976F-CBCA","Network Vpn Inter Region Ingress from Seoul to Virginia","Compute Engine","Network","VPNInterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"BDAA-B556-4B91","Licensing Fee for SQL Server 2014 Enterprise on VM with 86 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","34","314000000","GLOBAL","34.314"
"BE9C-DCA0-B3E1","Licensing Fee for SQL Server 2017 Enterprise on VM with 36 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","14","364000000","GLOBAL","14.364"
"BEA3-0D80-5A37","Licensing Fee for SQL Server 2017 Standard on VM with 38 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","6","251000000","GLOBAL","6.251"
"BEBD-1C41-B406","Licensing Fee for SQL Server 2017 Standard on VM with 92 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","15","134000000","GLOBAL","15.134"
"BECA-4DD1-2D79","Licensing Fee for SQL Server 2016 Enterprise on VM with 20 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","7","980000000","GLOBAL","7.98"
"BEED-E96F-8123","Licensing Fee for Windows Server version 1803 Datacenter Edition on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","23000000","GLOBAL","0.023"
"BFAF-CE3A-93BC","Licensing Fee for SQL Server 2017 Web on VM with 40 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","440000000","GLOBAL","0.44"
"C06B-2C1F-EAC2","Licensing Fee for SQL Server 2012 Standard on VM with 44 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","7","238000000","GLOBAL","7.2379999999999995"
"C090-5815-B6B2","Licensing Fee for SQL Server 2012 Standard on VM with 46 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","7","567000000","GLOBAL","7.567"
"C096-F766-F660","Licensing Fee for SQL Server 2016 Enterprise on VM with 60 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","23","940000000","GLOBAL","23.94"
"C0A6-1038-FE6E","Network Inter Region Egress from Virginia to Netherlands","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"C104-DF70-1168","Licensing Fee for SQL Server 2017 Standard on VM with 1 to 4 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"C10B-FD6F-6F0C","Licensing Fee for SQL Server 2016 Enterprise on VM with 58 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","23","142000000","GLOBAL","23.142"
"C161-4C12-6B06","Network Vpn Inter Region Egress from Virginia to APAC","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"C208-228E-1A82","Memory-optimized Instance Core running in Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","39232200","REGIONAL","0.0392322"
"C2A9-41A1-72B7","Licensing Fee for SQL Server 2014 Web on VM with 26 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","286000000","GLOBAL","0.286"
"C325-EAA2-D976","Licensing Fee for SQL Server 2014 Web on VM with 80 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","880000000","GLOBAL","0.88"
"C350-AF89-AF10","Licensing Fee for SQL Server 2017 Web on VM with 86 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","946000000","GLOBAL","0.946"
"C369-F98F-3E1D","Licensing Fee for SQL Server 2016 Enterprise on VM with 62 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","24","738000000","GLOBAL","24.738"
"C36C-D466-02D9","Licensing Fee for SQL Server 2016 Standard on VM with 26 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","4","277000000","GLOBAL","4.277"
"C37D-2A95-6C9E","Licensing Fee for SQL Server 2017 Enterprise on VM with 70 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","27","930000000","GLOBAL","27.93"
"C385-1506-6115","Licensing Fee for SQL Server 2017 Enterprise on VM with 94 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","37","506000000","GLOBAL","37.506"
"C398-DF26-CF06","Sole Tenancy Premium for N2D AMD Sole Tenancy Instance Core running in Virginia","Compute Engine","Compute","CPU","us-east4","hour","second","3600","0","1","USD","0","3097600","REGIONAL","0.0030976"
"C3B9-E891-85ED","Sole Tenancy Instance RAM running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","4771000","REGIONAL","0.004771"
"C3F8-15E1-F3CF","Memory Optimized Upgrade Premium for Memory-optimized Instance Ram running in Virginia","Compute Engine","Compute","RAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","748696","REGIONAL","0.000748696"
"C3FD-2206-A525","Licensing Fee for SQL Server 2014 Standard on VM with 56 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","9","212000000","GLOBAL","9.212"
"C417-CD5A-CD63","Licensing Fee for SQL Server 2017 Standard on VM with 16 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","2","632000000","GLOBAL","2.632"
"C4F2-B790-05F6","Licensing Fee for SQL Server 2017 Web on VM with 22 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","242000000","GLOBAL","0.242"
"C527-9730-C46A","Network Inter Region Egress from Virginia to Delhi","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"C548-BD6D-ACA6","Licensing Fee for SQL Server 2017 Web on VM with 36 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","396000000","GLOBAL","0.396"
"C5EB-B4BA-5074","Licensing Fee for SQL Server 2017 Standard on f1-micro","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","658000000","GLOBAL","0.658"
"C639-E817-98F6","Licensing Fee for SQL Server 2017 Enterprise on VM with 96 or more VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","38","304000000","GLOBAL","38.304"
"C651-FA42-B647","Licensing Fee for SQL Server 2016 Enterprise on VM with 50 VCPU","Compute Engine","License","SQLServer2016Enterprise","global","hour","second","3600","0","1","USD","19","950000000","GLOBAL","19.95"
"C6FF-4B49-1376","Network Internet Ingress from South America to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"C70D-BAD6-0700","Licensing Fee for SQL Server 2014 Web on VM with 72 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","792000000","GLOBAL","0.792"
"C70F-77FA-5569","Licensing Fee for SQL Server 2012 Enterprise on g1-small","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","1","596000000","GLOBAL","1.596"
"C71A-F2B7-098D","Licensing Fee for Windows Server Core on g1-small","Compute Engine","License","WindowsCore","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"C71F-0FCF-DE1B","Licensing Fee for SQL Server 2017 Standard on VM with 82 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","13","489000000","GLOBAL","13.489"
"C748-4AAC-52BD","Licensing Fee for SQL Server 2016 Web on VM with 28 VCPU","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","308000000","GLOBAL","0.308"
"C774-1A91-378F","Licensing Fee for SQL Server 2016 Standard on VM with 80 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","13","160000000","GLOBAL","13.16"
"C77D-386D-F71F","Licensing Fee for SQL Server 2012 Enterprise on VM with 16 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","6","384000000","GLOBAL","6.384"
"C83E-E422-651E","Licensing Fee for SQL Server 2017 Standard on VM with 14 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","2","303000000","GLOBAL","2.303"
"C855-7F3E-CB48","Licensing Fee for SQL Server 2012 Enterprise on VM with 72 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","28","728000000","GLOBAL","28.728"
"C911-C365-4359","Licensing Fee for SQL Server 2016 Standard on VM with 30 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","4","935000000","GLOBAL","4.9350000000000005"
"C945-B312-B8A8","Licensing Fee for SQL Server 2014 Standard on VM with 14 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","2","303000000","GLOBAL","2.303"
"C98F-96EE-30A4","Network Internet Ingress from Eastern Europe to Virginia","Compute Engine","Network","PremiumInternetIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"C9A6-D34F-EAF1","Licensing Fee for SQL Server 2014 Web on VM with 20 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","220000000","GLOBAL","0.22"
"C9B3-3515-68A5","Licensing Fee for Windows Server 2008 R2 Datacenter Edition on f1-micro","Compute Engine","License","WindowsServer2008R2","global","hour","second","3600","0","1","USD","0","23000000","GLOBAL","0.023"
"C9BB-8B17-0A0F","Licensing Fee for Windows Server version 1803 Datacenter Edition (CPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","46000000","GLOBAL","0.046"
"C9DA-04C8-0DCD","Licensing Fee for SQL Server 2012 Standard on VM with 76 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","12","502000000","GLOBAL","12.502"
"CA02-CD12-5432","Network Internet Egress from Virginia to Central America","Compute Engine","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"CA0C-FC10-F5CA","Licensing Fee for SQL Server 2012 Standard on VM with 42 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","6","909000000","GLOBAL","6.909"
"CA7A-72D2-799D","Licensing Fee for SQL Server 2014 Standard on VM with 72 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","11","844000000","GLOBAL","11.844"
"CAA5-13C5-9C13","Licensing Fee for SQL Server 2012 Enterprise on VM with 46 VCPU","Compute Engine","License","SQLServer2012Enterprise","global","hour","second","3600","0","1","USD","18","354000000","GLOBAL","18.354"
